"Reporting Starts","Reporting Ends","Ad Set Name","Ad Set ID",Impressions,"CPM (Cost per 1,000 Impressions) (USD)","CTR (Link Click-Through Rate)","CPC (Cost per Link Click) (USD)","Link Clicks","Landing Page Views",Budget,"Budget Type","Amount Spent (USD)","Website Purchases","Cost per Purchase (USD)","Website Purchases Conversion Value","Website Purchase ROAS (Return on Ad Spend)"
2018-02-14,2018-02-14,"Asia_IDKS_0130 - android",23842761462270248,2178,8.5261708,1.4233241505969,0.59903226,31,18,50,Daily,18.57,,,,
2018-02-14,2018-02-14,Israel_engaged_0210,23842758876480248,11,0,,,,,50,Daily,0,,,,
2018-02-14,2018-02-14,UAE_IDKS_0130,23842753501870248,350,4.45714286,0.57142857142857,0.78,2,1,60,Daily,1.56,1,1.56,49,31.41025641
2018-02-14,2018-02-14,CA_engaged_IDKS_0211_android,23842759380590248,5650,10.59115044,1.2212389380531,0.86724638,69,57,30,Daily,59.84,2,29.92,178,2.97459893
2018-02-14,2018-02-14,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy",23842761462230248,2449,9.19967334,1.143323805635,0.80464286,28,17,60,Daily,22.53,,,,
2018-02-14,2018-02-14,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy 3",23842759367800248,3869,7.6014474,1.1889377100026,0.63934783,46,35,30,Daily,29.41,,,,
2018-02-14,2018-02-14,Macau_headphone_0210,23842758882020248,1973,3.1829701,0.25342118601115,1.256,5,1,50,Daily,6.28,,,,
2018-02-14,2018-02-14,"Israel_IDKS_0130 - Copy",23842752523580248,2,0,,,,,30,Daily,0,,,,
2018-02-14,2018-02-14,"Israel_IDKS_0130 - Copy",23842752457980248,40,3.25,2.5,0.13,1,1,30,Daily,0.13,,,,
2018-02-13,2018-02-13,"AllBackers3%_AU_0109 - Copy 3",23842752458070248,2815,10.27353464,1.1367673179396,0.90375,32,31,30,Daily,28.92,,,,
2018-02-13,2018-02-13,US_ERLPageClicks1%_0210,23842758878950248,4096,11.88476563,1.806640625,0.65783784,74,68,50,Daily,48.68,,,,
2018-02-13,2018-02-13,"Surveryemail_EU_20171231_003 - Copy 2",23842742000450248,1986,14.8489426,2.3665659617321,0.62744681,47,39,30,Daily,29.49,,,,
2018-02-13,2018-02-13,"Surveryemail_MY_20171229 - Copy 2",23842752523590248,9034,3.14921408,0.50918751383662,0.61847826,46,31,30,Daily,28.45,,,,
2018-02-13,2018-02-13,EU_ERLclicks1%_IDKS_0212,23842759968600248,4174,11.74413033,1.1739338763776,1.00040816,49,37,50,Daily,49.02,1,49.02,49,0.999592
2018-02-13,2018-02-13,"Surveyemail_US_20171231 - Copy 2",23842738175730248,1905,15.43307087,2.5721784776903,0.6,49,41,30,Daily,29.4,,,,
2018-02-13,2018-02-13,Israel_engaged_0130,23842749671470248,5053,5.55313675,1.0093014051059,0.55019608,51,30,30,Daily,28.06,,,,
2018-02-13,2018-02-13,OldPurchase_Asia_20180101_006,23842729559550248,3438,8.55730076,0.52356020942408,1.63444444,18,18,30,Daily,29.42,,,,
2018-02-13,2018-02-13,Surveryemail_ES_IDKS_1231_0208heijian,23842752458180248,4546,6.52661681,1.7377914650242,0.37556962,79,68,30,Daily,29.67,,,,
2018-02-13,2018-02-13,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy 3",23842759367800248,4544,6.51408451,0.96830985915493,0.67272727,44,34,30,Daily,29.6,1,29.6,49,1.65540541
2018-02-13,2018-02-13,"Surveryemail_MY_20171229 - Copy 2",23842752451030248,8430,3.44128114,0.64056939501779,0.53722222,54,33,30,Daily,29.01,,,,
2018-02-13,2018-02-13,"EU_ERLLAL_0212 _xin",23842759968590248,4949,9.83228935,1.2123661345726,0.811,60,47,50,Daily,48.66,2,24.33,113,2.32223592
2018-02-13,2018-02-13,"Surveyemail_US_20171231 - 0224",23842729623190248,1926,15.24922118,2.4922118380062,0.611875,48,44,40,Daily,29.37,1,29.37,49,1.66836908
2018-02-13,2018-02-13,"Israel_IDKS_0130 - Copy",23842752050400248,4882,5.84391643,0.59401884473576,0.9837931,29,21,30,Daily,28.53,,,,
2018-02-13,2018-02-13,MY_ADDCARTLAL_0212,23842759969200248,22560,2.12101064,0.5008865248227,0.42345133,113,68,50,Daily,47.85,2,23.925,113,2.3615465
2018-02-13,2018-02-13,EU_ERLclicks1%_IDKS_0212,23842759968490248,4909,9.89203504,0.52963943776737,1.86769231,26,22,50,Daily,48.56,1,48.56,49,1.00906096
2018-02-13,2018-02-13,"Israel_IDKS_0130 - Copy",23842752457980248,1,0,,,,,30,Daily,0,,,,
2018-02-13,2018-02-13,OtherEU_ERLclicks1%_IDKS_0212,23842759968570248,4956,9.70540759,0.98870056497175,0.98163265,49,44,50,Daily,48.1,,,,
2018-02-13,2018-02-13,Israel_IDKS_0130,23842749652070248,6949,7.20967046,0.96416750611599,0.74776119,67,35,50,Daily,50.1,1,50.1,129,2.5748503
2018-02-13,2018-02-13,Indonisia_ADDCARTLAL_0212,23842759963490248,27651,1.67697371,0.88966041011175,0.18849593,246,128,50,Daily,46.37,1,46.37,49,1.05671771
2018-02-13,2018-02-13,"EU_ERLLAL_0212 _xin",23842759968470248,5437,8.95714548,1.1587272392864,0.77301587,63,50,50,Daily,48.7,1,48.7,49,1.00616016
2018-02-13,2018-02-13,Israel_engaged_0210,23842758876480248,7,4.28571429,,,,,50,Daily,0.03,,,,
2018-02-13,2018-02-13,otherEU_ERLPurchase1%_60_0212,23842759968630248,3846,12.32449298,0.96203848153926,1.28108108,37,27,50,Daily,47.4,,,,
2018-02-13,2018-02-13,Asia_ERLPurchase3%_02120225exJP,23842759963560248,5147,5.68486497,0.69943656498931,0.81277778,36,27,30,Daily,29.26,,,,
2018-02-13,2018-02-13,EU_OldAddtocart_0208heijian,23842757390530248,3879,7.58185099,1.4178912090745,0.53472727,55,49,30,Daily,29.41,1,29.41,64,2.17613057
2018-02-13,2018-02-13,"Israel_IDKS_0130 - Copy",23842752472290248,1,0,,,,,30,Daily,0,,,,
2018-02-13,2018-02-13,"otherEU_ERLPurchase1%_60_0212 VsFuzhi 2",23842759968610248,4974,9.5154805,0.84439083232811,1.12690476,42,32,50,Daily,47.33,,,,
2018-02-13,2018-02-13,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy 4",23842759371860248,4409,6.85416194,0.99795872079837,0.68681818,44,30,30,Daily,30.22,,,,
2018-02-13,2018-02-13,Israel_IDKS_0130,23842753501850248,8452,6.7297681,0.66256507335542,1.01571429,56,44,60,Daily,56.88,1,56.88,49,0.86146273
2018-02-13,2018-02-13,CA_engaged_IDKS_0211_android,23842759380590248,4675,10.76363636,1.8823529411765,0.57181818,88,77,30,Daily,50.32,2,25.16,98,1.94753577
2018-02-13,2018-02-13,UAE_IDKS_0130,23842753501870248,66,4.39393939,4.5454545454545,0.09666667,3,2,60,Daily,0.29,,,,
2018-02-13,2018-02-13,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy",23842759367300248,3628,7.92171996,0.88202866593164,0.898125,32,19,30,Daily,28.74,,,,
2018-02-13,2018-02-13,Macau_headphone_0210,23842758882020248,6450,3.23565891,0.31007751937984,1.0435,20,10,50,Daily,20.87,,,,
2018-02-13,2018-02-13,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy 2",23842759367420248,6623,4.34697267,0.81534048014495,0.53314815,54,41,30,Daily,28.79,1,28.79,49,1.70197985
2018-02-13,2018-02-13,"AsiaExJP_IDKS_0211 - android -vsfuzhi",23842759366930248,4638,6.48771022,1.4230271668823,0.45590909,66,52,60,Daily,30.09,3,10.03,147,4.88534397
2018-02-12,2018-02-12,OldPurchase_Asia_20171229_006,23842728509990248,5583,6.34246821,0.71646068421995,0.88525,40,31,60,Daily,35.41,1,35.41,49,1.38378989
2018-02-12,2018-02-12,"Surveryemail_Asia_20171230_002 - Copy 2",23842729834880248,5913,5.99864705,0.82868256384238,0.72387755,49,39,60,Daily,35.47,,,,
2018-02-12,2018-02-12,OldPurchase_Asia_20171230_006,23842728942480248,4902,5.92615259,0.44879640962872,1.32045455,22,20,50,Daily,29.05,,,,
2018-02-12,2018-02-12,AU_engaged_IDKS_0211_android,23842759374580248,2290,9.45414847,1.2663755458515,0.74655172,29,28,30,Daily,21.65,,,,
2018-02-12,2018-02-12,"AllBackers3%_AU_0109 - Copy 3",23842752458070248,3225,9.05426357,1.1782945736434,0.76842105,38,33,30,Daily,29.2,1,29.2,49,1.67808219
2018-02-12,2018-02-12,US_ERLPageClicks1%_0210,23842758878950248,3914,12.40929995,2.1716913643332,0.57141176,85,81,50,Daily,48.57,2,24.285,98,2.0177064
2018-02-12,2018-02-12,"Surveryemail_EU_20171231_003 - Copy 2",23842742000450248,3258,8.87354205,1.7188459177409,0.51625,56,47,30,Daily,28.91,1,28.91,49,1.69491525
2018-02-12,2018-02-12,OldPurchase_Asia_20171229_vsFuzhi,23842759377440248,3719,9.5805324,0.69911266469481,1.37038462,26,22,60,Daily,35.63,1,35.63,49,1.37524558
2018-02-12,2018-02-12,"Surveyemail_US_20171231 - Copy 2",23842738175730248,1873,15.76081153,2.028830752803,0.77684211,38,33,30,Daily,29.52,1,29.52,64,2.16802168
2018-02-12,2018-02-12,Israel_engaged_0130,23842749671470248,4420,6.23303167,0.74660633484163,0.83484848,33,28,30,Daily,27.55,,,,
2018-02-12,2018-02-12,AllBackers2%_Asia_0109,23842733614390248,6185,4.84882781,0.32336297493937,1.4995,20,16,50,Daily,29.99,,,,
2018-02-12,2018-02-12,EU_ERLclicks1%_IDKS_0212,23842759968490248,1215,10.39506173,0.74074074074074,1.40333333,9,7,50,Daily,12.63,,,,
2018-02-12,2018-02-12,"EU_ERLLAL_0212 _xin",23842759968590248,1338,9.61136024,1.270553064275,0.75647059,17,12,50,Daily,12.86,,,,
2018-02-12,2018-02-12,"AsiaExJP_IDKS_0211 - android -vsfuzhi",23842759366930248,5384,5.40118871,0.89153046062407,0.60583333,48,31,60,Daily,29.08,,,,
2018-02-12,2018-02-12,"Bigaudience_Asia_Sound+KS_20171228 - Copy",23842727981480248,2779,6.3799928,0.46779417056495,1.36384615,13,5,30,Daily,17.73,,,,
2018-02-12,2018-02-12,"Surveryemail_Asia_20171231_012 - Copy",23842729623130248,2434,7.10353328,0.9860312243221,0.72041667,24,18,30,Daily,17.29,,,,
2018-02-12,2018-02-12,Surveryemail_Asia_20171230_vsFuzhi,23842759377480248,4206,8.32857822,0.78459343794579,1.06151515,33,22,60,Daily,35.03,1,35.03,49,1.39880103
2018-02-12,2018-02-12,"Surveyemail_US_20171231 - 0224",23842729623190248,2429,11.95142034,3.2523672293125,0.36746835,79,75,40,Daily,29.03,,,,
2018-02-12,2018-02-12,Asia_IDKS_0130-0224,23842749636850248,4974,3.37555287,0.64334539605951,0.5246875,32,28,40,Daily,16.79,,,,
2018-02-12,2018-02-12,AllBackers3%_Asia_0109,23842733616170248,6234,4.76259224,0.64164260506898,0.74225,40,33,50,Daily,29.69,,,,
2018-02-12,2018-02-12,"EU_ERLLAL_0212 _xin",23842759968470248,1494,8.56091031,0.73627844712182,1.16272727,11,9,50,Daily,12.79,,,,
2018-02-12,2018-02-12,OtherEU_ERLclicks1%_IDKS_0212,23842759968570248,1570,8.0955414,0.63694267515924,1.271,10,8,50,Daily,12.71,,,,
2018-02-12,2018-02-12,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy 4",23842759371860248,4490,6.57683742,0.95768374164811,0.68674419,43,30,30,Daily,29.53,2,14.765,98,3.31865899
2018-02-12,2018-02-12,Bigaudience_Asia_Sound+KS_20171230_002,23842728882110248,4736,5.98817568,1.1190878378378,0.53509434,53,40,50,Daily,28.36,,,,
2018-02-12,2018-02-12,Surveryemail_Asia_20171231_012,23842729367650248,3814,7.58783429,0.73413738856843,1.03357143,28,20,50,Daily,28.94,,,,
2018-02-12,2018-02-12,"Surveryemail_MY_20171229 - Copy 2",23842752451030248,9773,2.87629182,0.52184590197483,0.55117647,51,38,30,Daily,28.11,,,,
2018-02-12,2018-02-12,"Israel_IDKS_0130 - Copy",23842752050400248,6194,4.51566032,0.67807555699064,0.66595238,42,32,30,Daily,27.97,1,27.97,49,1.75187701
2018-02-12,2018-02-12,AllBackers4%_Asia_0109,23842733616680248,2014,8.77358491,0.59582919563059,1.4725,12,12,30,Daily,17.67,,,,
2018-02-12,2018-02-12,EU_OldAddtocart_0208heijian,23842757390530248,4068,7.15830875,1.7207472959685,0.416,70,59,30,Daily,29.12,3,9.70666667,147,5.04807692
2018-02-12,2018-02-12,otherEU_ERLPurchase1%_60_0212,23842759968630248,1355,9.91881919,1.0332103321033,0.96,14,13,50,Daily,13.44,1,13.44,49,3.64583333
2018-02-12,2018-02-12,CA_travel_IDKS_0211_android,23842759374560248,3821,11.25359853,1.5440984035593,0.72881356,59,48,50,Daily,43,,,,
2018-02-12,2018-02-12,"Bigaudience_Asia_Sound+KS_20171230_002 - Copy",23842729834910248,2792,6.36103152,0.64469914040115,0.98666667,18,12,30,Daily,17.76,,,,
2018-02-12,2018-02-12,"Surveryemail_Asia_20171230_002 - Copy 4",23842732469090248,1991,9.01054746,0.5524861878453,1.63090909,11,7,30,Daily,17.94,,,,
2018-02-12,2018-02-12,Israel_IDKS_0130,23842749652070248,9615,5.2324493,0.55122204888196,0.94924528,53,27,50,Daily,50.31,2,25.155,98,1.94792288
2018-02-12,2018-02-12,OldPurchase_Asia_20180101_006,23842729559550248,5126,5.89153336,0.62426843542723,0.94375,32,25,30,Daily,30.2,2,15.1,98,3.24503311
2018-02-12,2018-02-12,Surveryemail_ES_IDKS_1231_0208heijian,23842752458180248,4661,6.3076593,2.0596438532504,0.30625,96,77,30,Daily,29.4,2,14.7,98,3.33333333
2018-02-12,2018-02-12,EU_ERLclicks1%_IDKS_0212,23842759968600248,1146,11.08202443,1.0471204188482,1.05833333,12,10,50,Daily,12.7,,,,
2018-02-12,2018-02-12,"Asia_IDKS_0130 - android",23842754418170248,3004,5.57256991,1.3315579227696,0.4185,40,28,30,Daily,16.74,,,,
2018-02-12,2018-02-12,Asia_LocalAllBackers5%_engage_0123,23842744233460248,5789,5.10623596,0.91552945240974,0.55773585,53,43,50,Daily,29.56,,,,
2018-02-12,2018-02-12,Asia_IDKS_0130-0224,23842751318140248,5747,4.87558726,0.83521837480425,0.58375,48,48,50,Daily,28.02,2,14.01,98,3.49750178
2018-02-12,2018-02-12,"AllBackers5%_Asia_0109 - Copy",23842733961550248,6441,4.54432542,0.69864927806241,0.65044444,45,35,50,Daily,29.27,,,,
2018-02-12,2018-02-12,"otherEU_ERLPurchase1%_60_0212 VsFuzhi 2",23842759968610248,1370,9.53284672,0.8029197080292,1.18727273,11,10,50,Daily,13.06,,,,
2018-02-12,2018-02-12,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy 2",23842759367420248,8057,3.63286583,0.74469405485913,0.48783333,60,43,30,Daily,29.27,3,9.75666667,147,5.02220704
2018-02-12,2018-02-12,"Surveryemail_MY_20171229 - Copy 2",23842752523590248,9193,3.03818122,0.54389209180899,0.5586,50,30,30,Daily,27.93,1,27.93,49,1.75438596
2018-02-12,2018-02-12,"Bigaudience_Asia_Sound+KS_20180101_006 - Copy",23842752472360248,4687,6.28120333,0.64006827394922,0.98133333,30,20,50,Daily,29.44,,,,
2018-02-12,2018-02-12,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy 3",23842759367800248,4695,6.27689031,1.1927582534611,0.52625,56,36,30,Daily,29.47,,,,
2018-02-12,2018-02-12,Surveryemail_Asia_20171231_013,23842729378360248,1933,8.96533885,0.77599586135541,1.15533333,15,14,30,Daily,17.33,,,,
2018-02-12,2018-02-12,"Israel_IDKS_0130 - Copy",23842752457980248,2,0,,,,,30,Daily,0,,,,
2018-02-12,2018-02-12,"SG_3T_shopping_0208holiday -18-25",23842757473520248,3096,5.56524548,0.41989664082687,1.32538462,13,6,30,Daily,17.23,,,,
2018-02-12,2018-02-12,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy",23842759367300248,4198,6.94616484,0.8099094807051,0.85764706,34,21,30,Daily,29.16,,,,
2018-02-12,2018-02-12,MY_ADDCARTLAL_0212,23842759969200248,5720,2.18531469,0.57692307692308,0.37878788,33,20,50,Daily,12.5,,,,
2018-02-12,2018-02-12,"Israel_IDKS_0130 - Copy",23842752472290248,2,0,,,,,30,Daily,0,,,,
2018-02-12,2018-02-12,Indonisia_ADDCARTLAL_0212,23842759963490248,7908,1.59964593,0.84724329792615,0.18880597,67,32,50,Daily,12.65,1,12.65,49,3.87351779
2018-02-12,2018-02-12,AUS_3T_0210,23842758876510248,4326,8.43042071,0.64724919093851,1.3025,28,26,50,Daily,36.47,,,,
2018-02-12,2018-02-12,"OldPurchase_Asia_20180101_006 - Copy",23842729784870248,3744,7.80181624,1.0416666666667,0.74897436,39,29,50,Daily,29.21,,,,
2018-02-12,2018-02-12,CA_engaged_IDKS_0211_android,23842759380590248,5350,9.42990654,1.8504672897196,0.50959596,99,83,30,Daily,50.45,1,50.45,49,0.97125867
2018-02-12,2018-02-12,Asia_ERLPurchase3%_02120225exJP,23842759963560248,1403,5.41696365,0.35637918745545,1.52,5,4,30,Daily,7.6,,,,
2018-02-12,2018-02-12,UAE_IDKS_0130,23842753501870248,85,4,1.1764705882353,0.34,1,1,60,Daily,0.34,,,,
2018-02-12,2018-02-12,Macau_headphone_0210,23842758882020248,9149,3.31730244,0.42627609574817,0.77820513,39,26,50,Daily,30.35,1,30.35,49,1.61449753
2018-02-12,2018-02-12,Israel_engaged_0210,23842758876480248,1,0,,,,,50,Daily,0,,,,
2018-02-12,2018-02-12,Israel_IDKS_0130,23842753501850248,8843,6.448038,0.90467036073731,0.71275,80,57,60,Daily,57.02,6,9.50333333,294,5.15608558
2018-02-11,2018-02-11,MY_SurveyEmail1%_engage_0124,23842745301610248,122,4.50819672,,,,,30,Daily,0.55,,,,
2018-02-11,2018-02-11,OldPurchase_Asia_20171230_006,23842728942480248,1930,6.12953368,0.77720207253886,0.78866667,15,9,50,Daily,11.83,,,,
2018-02-11,2018-02-11,AU_engaged_IDKS_0211_android,23842759374580248,834,13.74100719,2.158273381295,0.63666667,18,16,30,Daily,11.46,,,,
2018-02-11,2018-02-11,"AllBackers3%_AU_0109 - Copy",23842752458130248,1,20,,,,,30,Daily,0.02,,,,
2018-02-11,2018-02-11,"US_ERLPageClicks1%_0210 - IDKS",23842758879150248,2473,15.90780429,1.051354630004,1.51307692,26,24,50,Daily,39.34,,,,
2018-02-11,2018-02-11,"Surveryemail_EU_20171231_003 - Copy 2",23842742000450248,2021,14.84413657,1.8802572983671,0.78947368,38,31,30,Daily,30,1,30,49,1.63333333
2018-02-11,2018-02-11,"Surveyemail_US_20171231 - Copy 2",23842738175730248,1861,15.75497045,2.2568511552929,0.69809524,42,32,30,Daily,29.32,,,,
2018-02-11,2018-02-11,Bigaudience_Asia_Sound+KS_20171230_002,23842728882110248,1790,6.51955307,0.67039106145251,0.9725,12,11,50,Daily,11.67,,,,
2018-02-11,2018-02-11,"Bigaudience_Asia_Sound+KS_20171230_002 - Copy",23842729834910248,2079,5.56998557,0.52910052910053,1.05272727,11,8,30,Daily,11.58,,,,
2018-02-11,2018-02-11,Surveryemail_OtherEU_20171230_003,23842728944110248,33,5.45454545,,,,,60,Daily,0.18,,,,
2018-02-11,2018-02-11,Israel_travel_0130,23842750444100248,43,4.88372093,2.3255813953488,0.21,1,1,30,Daily,0.21,,,,
2018-02-11,2018-02-11,Surveryemail_Asia_20171230_vsFuzhi,23842759377480248,2709,9.06607604,1.328903654485,0.68222222,36,25,60,Daily,24.56,1,24.56,49,1.99511401
2018-02-11,2018-02-11,SG_3T_shopping_0208holiday,23842757473500248,3,3.33333333,,,,,30,Daily,0.01,,,,
2018-02-11,2018-02-11,CA_travel_IDKS_0211_android,23842759374560248,793,14.81715006,1.765447667087,0.83928571,14,12,50,Daily,11.75,,,,
2018-02-11,2018-02-11,"AllBackers3%_AU_0109 - Copy 3",23842752458070248,2698,11.14158636,1.6308376575241,0.68318182,44,40,30,Daily,30.06,1,30.06,49,1.63007319
2018-02-11,2018-02-11,US_ERLPageClicks1%_0210,23842758878950248,3971,12.66431629,2.1405187610174,0.59164706,85,75,50,Daily,50.29,3,16.76333333,147,2.92304633
2018-02-11,2018-02-11,"Surveyemail_US_20171231 - 0224",23842729623190248,2149,13.66682178,2.7454630060493,0.49779661,59,60,40,Daily,29.37,3,9.79,147,5.00510725
2018-02-11,2018-02-11,"Bigaudience_Asia_Sound+KS_20171228 - Copy",23842727981480248,1918,5.94890511,0.46923879040667,1.26777778,9,7,30,Daily,11.41,,,,
2018-02-11,2018-02-11,Surveryemail_Asia_20171231_012,23842729367650248,1718,6.82770664,0.69848661233993,0.9775,12,10,50,Daily,11.73,,,,
2018-02-11,2018-02-11,EU_OldAddtocart_0208heijian,23842757390530248,3458,8.77385772,1.1856564488143,0.74,41,38,30,Daily,30.34,2,15.17,98,3.23005933
2018-02-11,2018-02-11,Israel_IDKS_0130,23842749652070248,40,1,2.5,0.04,1,,50,Daily,0.04,,,,
2018-02-11,2018-02-11,"Surveryemail_Asia_20171230_002 - Copy 4",23842732469090248,1339,8.55115758,0.74682598954444,1.145,10,10,30,Daily,11.45,,,,
2018-02-11,2018-02-11,AllBackers3%_Asia_0109,23842733616170248,2510,4.81673307,0.75697211155378,0.63631579,19,18,50,Daily,12.09,,,,
2018-02-11,2018-02-11,Macau_headphone_0210,23842758882020248,7658,3.4042831,0.41786367197702,0.8146875,32,21,50,Daily,26.07,3,8.69,147,5.63866513
2018-02-11,2018-02-11,US_ERLPurchase1%_60_0210,23842758878960248,2364,16.84856176,1.9035532994924,0.88511111,45,37,50,Daily,39.83,,,,
2018-02-11,2018-02-11,Surveryemail_Asia_20171229_009,23842728678910248,1037,8.62102218,0.38572806171649,2.235,4,3,50,Daily,8.94,,,,
2018-02-11,2018-02-11,"Surveryemail_Asia_20171230_002 - Copy 2",23842729834880248,7714,7.60565206,1.2963443090485,0.5867,100,73,60,Daily,58.67,,,,
2018-02-11,2018-02-11,"ERLPurchase_60_ES_IDKS_0210-0228heijian  3",23842758616690248,30,8.66666667,3.3333333333333,0.26,1,,50,Daily,0.26,,,,
2018-02-11,2018-02-11,Asia_IDKS_0130-0224,23842751318140248,1796,6.5701559,0.77951002227171,0.84285714,14,12,50,Daily,11.8,,,,
2018-02-11,2018-02-11,"Surveryemail_MY_20171229 - Copy 2",23842752523590248,7783,3.87896698,0.5139406398561,0.75475,40,24,30,Daily,30.19,1,30.19,49,1.62305399
2018-02-11,2018-02-11,HK_3T_engaged_0208holiday,23842757413140248,15,8,,,,,30,Daily,0.12,,,,
2018-02-11,2018-02-11,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy 2",23842759367420248,2233,5.70980743,1.5673981191223,0.36428571,35,22,30,Daily,12.75,,,,
2018-02-11,2018-02-11,"US_ERLPurchase1%_60_0210 - IDKS",23842758879120248,2660,16.41729323,1.8045112781955,0.90979167,48,39,50,Daily,43.67,1,43.67,49,1.12205175
2018-02-11,2018-02-11,OldPurchase_Asia_20171229_006,23842728509990248,7782,7.53405294,0.80956052428682,0.93063492,63,52,60,Daily,58.63,,,,
2018-02-11,2018-02-11,"Surveryemail_Asia_20171231_012 - Copy",23842729623130248,1549,7.35313105,0.71013557133635,1.03545455,11,7,30,Daily,11.39,,,,
2018-02-11,2018-02-11,"Surveyemail2%_ES_IDKS_0210-0228heijian  2",23842758614930248,27,11.85185185,,,,,50,Daily,0.32,,,,
2018-02-11,2018-02-11,Asia_IDKS_0130-0224,23842749636850248,6191,4.72298498,1.1468260377968,0.41183099,71,64,40,Daily,29.24,,,,
2018-02-11,2018-02-11,OldPurchase_Asia_20171229_vsFuzhi,23842759377440248,3191,7.78439361,0.81479160137888,0.95538462,26,21,60,Daily,24.84,,,,
2018-02-11,2018-02-11,"Bigaudience_Asia_Sound+KS_20180101_006 - Copy",23842752472360248,1942,6.25128733,0.82389289392379,0.75875,16,11,50,Daily,12.14,,,,
2018-02-11,2018-02-11,Kaz_onlineshopping_0210,23842758882500248,33048,0.89839022,1.2496974098281,0.07188862,413,261,50,Daily,29.69,,,,
2018-02-11,2018-02-11,"ERLPurchase_60_UK_IDKS_0210-0228heijian  3",23842758616680248,13,23.07692308,7.6923076923077,0.3,1,,50,Daily,0.3,,,,
2018-02-11,2018-02-11,"Israel_IDKS_0130 - Copy",23842752451020248,4,5,,,,,30,Daily,0.02,,,,
2018-02-11,2018-02-11,Asia_LocalAllBackers5%_engage_0123,23842744233460248,12919,6.04148928,1.2462264881183,0.48478261,161,138,50,Daily,78.05,2,39.025,98,1.25560538
2018-02-11,2018-02-11,"OldPurchase_Asia_20180101_006 - Copy",23842729784870248,1560,7.68589744,0.70512820512821,1.09,11,8,50,Daily,11.99,,,,
2018-02-11,2018-02-11,US_3T_0210,23842758876520248,3597,11.08979705,1.0286349735891,1.07810811,37,32,50,Daily,39.89,,,,
2018-02-11,2018-02-11,"Surveyemail2%_DE_IDKS_0210-0228heijian  2",23842758614950248,17,12.35294118,,,,,50,Daily,0.21,,,,
2018-02-11,2018-02-11,UAE_IDKS_0130,23842749651870248,283,5.72438163,1.0600706713781,0.54,3,1,30,Daily,1.62,,,,
2018-02-11,2018-02-11,"OldPurchase_Indonesia_20171229_011 - Copy",23842752451120248,81,2.4691358,,,,,30,Daily,0.2,,,,
2018-02-11,2018-02-11,AllBackers4%_Asia_0109,23842733616680248,2094,5.50143266,0.47755491881566,1.152,10,8,30,Daily,11.52,,,,
2018-02-11,2018-02-11,"Asia_IDKS_0130 - android",23842754418170248,5326,5.48253849,1.7461509575667,0.31397849,93,57,30,Daily,29.2,1,29.2,49,1.67808219
2018-02-11,2018-02-11,Surveryemail_DE_IDKS_0210-0228heijian,23842758614120248,34,17.35294118,,,,,50,Daily,0.59,,,,
2018-02-11,2018-02-11,UAE_onlineshopping_0130,23842749676990248,26,9.23076923,,,,,30,Daily,0.24,,,,
2018-02-11,2018-02-11,"Surveryemail_MY_20171229 - Copy 2",23842752451030248,9411,3.18138349,0.87132079481458,0.36512195,82,57,30,Daily,29.94,,,,
2018-02-11,2018-02-11,HK_3T_shopping_0208holiday,23842757404010248,2817,7.33759318,0.85197018104366,0.86125,24,22,30,Daily,20.67,,,,
2018-02-11,2018-02-11,Israel_engaged_0210,23842758876480248,23,0,,,,,50,Daily,0,,,,
2018-02-11,2018-02-11,Surveryemail_ES_IDKS_0210-0228heijian,23842758614140248,24,12.08333333,4.1666666666667,0.29,1,,50,Daily,0.29,,,,
2018-02-11,2018-02-11,Israel_engaged_0130,23842749671470248,4149,7.24993974,0.86767895878525,0.83555556,36,26,30,Daily,30.08,1,30.08,49,1.62898936
2018-02-11,2018-02-11,AllBackers2%_Asia_0109,23842733614390248,2320,5.09913793,0.56034482758621,0.91,13,7,50,Daily,11.83,,,,
2018-02-11,2018-02-11,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy",23842759367300248,1790,7.10614525,1.0055865921788,0.70666667,18,13,30,Daily,12.72,,,,
2018-02-11,2018-02-11,"Surveyemail2%_UK_IDKS_0210-0228heijian  2",23842758614960248,8,22.5,,,,,50,Daily,0.18,,,,
2018-02-11,2018-02-11,"Israel_IDKS_0130 - Copy",23842752050400248,6175,4.66072874,0.72874493927126,0.63955556,45,36,30,Daily,28.78,4,7.195,196,6.81028492
2018-02-11,2018-02-11,SG_3T_engaged_0208holiday,23842757473490248,7,8.57142857,,,,,30,Daily,0.06,,,,
2018-02-11,2018-02-11,"AsiaExJP_IDKS_0211 - android -vsfuzhi",23842759366930248,1786,7.13325868,1.3437849944009,0.53083333,24,15,60,Daily,12.74,,,,
